,id_left,date,latitude,longitude,Dates,Time,time_bins,coordinates,index_right,addr:city,addr:country,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,operator,phone,ref,website,building,amenity,building:flats,building:levels,building:material,building:min_level,building:use,height,landuse,office,shop,source,start_date,wikipedia,id_right,timestamp,version,tags,osm_type,internet_access,changeset
280,281,05-05-21 09:32,103.9114083,1.395401781,2021-05-05,09:32:00,Morning,POINT (103.9114083 1.395401781),4864.0,,,,,,,,,Blk 172A,,,,,residential,,,18,,,,,,,,Bing,,,218214970.0,0.0,-1.0,,way,,
281,282,18-11-20 10:27,103.73355550000001,1.267313547,2020-11-18,10:27:00,Morning,POINT (103.73355550000001 1.267313547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,283,02-05-21 07:31,103.8244224,1.292687511,2021-02-05,07:31:00,Morning,POINT (103.8244224 1.292687511),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,284,19-01-21 16:14,103.8550757,1.2517673,2021-01-19,16:14:00,Morning,POINT (103.8550757 1.2517673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,285,09-01-22 16:13,103.9006429,1.413664957,2022-09-01,16:13:00,Morning,POINT (103.9006429 1.413664957),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,286,14-02-22 16:17,103.85246059999999,1.426301909,2022-02-14,16:17:00,Morning,POINT (103.85246059999999 1.426301909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,287,30-10-20 02:41,103.8154777,1.386474733,2020-10-30,02:41:00,Evening,POINT (103.8154777 1.386474733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,288,04-07-21 08:54,103.7054968,1.417402354,2021-04-07,08:54:00,Morning,POINT (103.7054968 1.417402354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,289,17-09-21 17:05,103.7021436,1.4062457780000002,2021-09-17,17:05:00,Morning,POINT (103.7021436 1.4062457780000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,290,20-01-21 07:15,103.8045843,1.39280057,2021-01-20,07:15:00,Morning,POINT (103.8045843 1.39280057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,291,27-06-21 05:44,103.79881259999999,1.294745507,2021-06-27,05:44:00,Evening,POINT (103.79881259999999 1.294745507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,292,07-10-21 20:12,103.85473329999999,1.400062905,2021-07-10,20:12:00,Evening,POINT (103.85473329999999 1.400062905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,293,25-03-21 21:02,103.83009870000001,1.338567848,2021-03-25,21:02:00,Evening,POINT (103.83009870000001 1.338567848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,294,07-06-21 01:11,103.96630520000001,1.364748342,2021-07-06,01:11:00,Evening,POINT (103.96630520000001 1.364748342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,295,30-01-22 13:53,103.7262604,1.337067684,2022-01-30,13:53:00,Morning,POINT (103.7262604 1.337067684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,296,10-11-20 17:14,103.8832208,1.3511552830000002,2020-10-11,17:14:00,Morning,POINT (103.8832208 1.3511552830000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,297,31-07-21 07:01,103.92654449999999,1.373687981,2021-07-31,07:01:00,Morning,POINT (103.92654449999999 1.373687981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,298,23-02-21 08:17,103.9515145,1.252096838,2021-02-23,08:17:00,Morning,POINT (103.9515145 1.252096838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,299,05-10-20 05:11,103.8388649,1.424164676,2020-05-10,05:11:00,Evening,POINT (103.8388649 1.424164676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,300,10-09-21 07:24,103.7638018,1.239793689,2021-10-09,07:24:00,Morning,POINT (103.7638018 1.239793689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,301,09-06-21 11:34,103.78067879999999,1.36770714,2021-09-06,11:34:00,Morning,POINT (103.78067879999999 1.36770714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,302,24-10-20 06:32,103.8782857,1.367338357,2020-10-24,06:32:00,Morning,POINT (103.8782857 1.367338357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,303,21-12-21 23:29,103.8114703,1.303389483,2021-12-21,23:29:00,Evening,POINT (103.8114703 1.303389483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,304,29-10-21 01:29,103.7613348,1.320086724,2021-10-29,01:29:00,Evening,POINT (103.7613348 1.320086724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,305,06-10-20 00:37,103.81651009999999,1.295954424,2020-06-10,00:37:00,Evening,POINT (103.81651009999999 1.295954424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,306,14-10-20 20:48,103.83269709999999,1.323584332,2020-10-14,20:48:00,Evening,POINT (103.83269709999999 1.323584332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,307,22-11-20 05:22,103.7813417,1.341988424,2020-11-22,05:22:00,Evening,POINT (103.7813417 1.341988424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,308,09-03-22 19:53,103.9268687,1.3106651000000002,2022-09-03,19:53:00,Evening,POINT (103.9268687 1.3106651000000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,309,09-04-21 08:44,103.7664642,1.2629053590000001,2021-09-04,08:44:00,Morning,POINT (103.7664642 1.2629053590000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,310,18-01-22 10:17,103.82088399999999,1.3460111369999999,2022-01-18,10:17:00,Morning,POINT (103.82088399999999 1.3460111369999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,311,23-11-21 22:05,103.9257741,1.243510707,2021-11-23,22:05:00,Evening,POINT (103.9257741 1.243510707),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,312,12-11-21 14:36,103.8133985,1.419410887,2021-12-11,14:36:00,Morning,POINT (103.8133985 1.419410887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,313,02-12-21 01:53,103.73064090000001,1.26678785,2021-02-12,01:53:00,Evening,POINT (103.73064090000001 1.26678785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,314,06-01-22 18:42,103.80233299999999,1.245290475,2022-06-01,18:42:00,Evening,POINT (103.80233299999999 1.245290475),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,315,14-10-21 19:13,103.9075929,1.311179479,2021-10-14,19:13:00,Evening,POINT (103.9075929 1.311179479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,316,19-01-22 14:24,103.8111181,1.2789633009999999,2022-01-19,14:24:00,Morning,POINT (103.8111181 1.2789633009999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,317,10-04-22 14:42,103.8705083,1.4158379769999998,2022-10-04,14:42:00,Morning,POINT (103.8705083 1.4158379769999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,318,27-08-21 15:45,103.7179965,1.246762593,2021-08-27,15:45:00,Morning,POINT (103.7179965 1.246762593),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,319,07-04-21 14:55,103.9106635,1.391021841,2021-07-04,14:55:00,Morning,POINT (103.9106635 1.391021841),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,320,20-06-21 17:10,103.8189913,1.329514488,2021-06-20,17:10:00,Morning,POINT (103.8189913 1.329514488),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,321,11-07-21 07:13,103.89828659999999,1.352458865,2021-11-07,07:13:00,Morning,POINT (103.89828659999999 1.352458865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,322,17-02-22 20:28,103.7341941,1.262553501,2022-02-17,20:28:00,Evening,POINT (103.7341941 1.262553501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,323,07-12-21 12:04,103.8343673,1.4131464759999999,2021-07-12,12:04:00,Morning,POINT (103.8343673 1.4131464759999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,324,24-12-21 16:48,103.7791504,1.4095831380000001,2021-12-24,16:48:00,Morning,POINT (103.7791504 1.4095831380000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,325,18-12-21 04:08,103.8467101,1.319519242,2021-12-18,04:08:00,Evening,POINT (103.8467101 1.319519242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,326,03-03-22 14:58,103.8961016,1.297198993,2022-03-03,14:58:00,Morning,POINT (103.8961016 1.297198993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,327,31-10-20 01:48,103.8976642,1.3785106269999998,2020-10-31,01:48:00,Evening,POINT (103.8976642 1.3785106269999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,328,03-03-22 09:42,103.7487748,1.4165072840000001,2022-03-03,09:42:00,Morning,POINT (103.7487748 1.4165072840000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,329,05-02-22 02:36,103.7238838,1.37731561,2022-05-02,02:36:00,Evening,POINT (103.7238838 1.37731561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,330,17-03-22 05:32,103.82310509999999,1.311981063,2022-03-17,05:32:00,Evening,POINT (103.82310509999999 1.311981063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,331,14-04-22 01:23,103.7203941,1.314366387,2022-04-14,01:23:00,Evening,POINT (103.7203941 1.314366387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,332,08-07-21 16:37,103.7452318,1.419830666,2021-08-07,16:37:00,Morning,POINT (103.7452318 1.419830666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,333,07-02-22 07:06,103.9157022,1.2630600459999999,2022-07-02,07:06:00,Morning,POINT (103.9157022 1.2630600459999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,334,12-10-21 06:20,103.89271009999999,1.385217311,2021-12-10,06:20:00,Morning,POINT (103.89271009999999 1.385217311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,335,12-01-22 10:50,103.9205535,1.436575916,2022-12-01,10:50:00,Morning,POINT (103.9205535 1.436575916),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,336,26-01-22 15:23,103.7771078,1.381582862,2022-01-26,15:23:00,Morning,POINT (103.7771078 1.381582862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,337,05-07-21 08:00,103.88644609999999,1.433193594,2021-05-07,08:00:00,Morning,POINT (103.88644609999999 1.433193594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,338,04-11-21 23:08,103.8690956,1.312819119,2021-04-11,23:08:00,Evening,POINT (103.8690956 1.312819119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,339,09-04-22 00:13,103.73309429999999,1.2920667209999999,2022-09-04,00:13:00,Evening,POINT (103.73309429999999 1.2920667209999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,340,03-12-21 22:51,103.960483,1.352226654,2021-03-12,22:51:00,Evening,POINT (103.960483 1.352226654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,341,22-03-21 01:40,103.8147402,1.2600826440000001,2021-03-22,01:40:00,Evening,POINT (103.8147402 1.2600826440000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,342,17-06-21 19:45,103.9034297,1.350981451,2021-06-17,19:45:00,Evening,POINT (103.9034297 1.350981451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,343,28-11-21 14:24,103.87271679999999,1.29022302,2021-11-28,14:24:00,Morning,POINT (103.87271679999999 1.29022302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,344,31-12-21 00:12,103.7058735,1.4131045780000002,2021-12-31,00:12:00,Evening,POINT (103.7058735 1.4131045780000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,345,23-04-21 01:06,103.8036882,1.3093674370000001,2021-04-23,01:06:00,Evening,POINT (103.8036882 1.3093674370000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,346,02-01-22 11:11,103.7617679,1.280866056,2022-02-01,11:11:00,Morning,POINT (103.7617679 1.280866056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,347,25-09-21 06:37,103.8990161,1.237172142,2021-09-25,06:37:00,Morning,POINT (103.8990161 1.237172142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,348,26-01-21 05:31,103.838454,1.374093641,2021-01-26,05:31:00,Evening,POINT (103.838454 1.374093641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,349,24-04-21 12:40,103.8645945,1.4244374690000001,2021-04-24,12:40:00,Morning,POINT (103.8645945 1.4244374690000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,350,21-01-22 05:04,103.741815,1.239202422,2022-01-21,05:04:00,Evening,POINT (103.741815 1.239202422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,351,30-06-21 04:29,103.8645357,1.434142288,2021-06-30,04:29:00,Evening,POINT (103.8645357 1.434142288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,352,04-01-22 12:33,103.83963059999999,1.428704832,2022-04-01,12:33:00,Morning,POINT (103.83963059999999 1.428704832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,353,19-04-21 16:38,103.9376861,1.31940066,2021-04-19,16:38:00,Morning,POINT (103.9376861 1.31940066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,354,04-11-20 20:08,103.81848609999999,1.396980668,2020-04-11,20:08:00,Evening,POINT (103.81848609999999 1.396980668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,355,15-02-22 15:44,103.87571559999999,1.430217206,2022-02-15,15:44:00,Morning,POINT (103.87571559999999 1.430217206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,356,19-11-20 09:46,103.86147790000001,1.428596335,2020-11-19,09:46:00,Morning,POINT (103.86147790000001 1.428596335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,357,19-05-21 03:08,103.8102779,1.332112682,2021-05-19,03:08:00,Evening,POINT (103.8102779 1.332112682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,358,13-06-21 20:42,103.9391132,1.278408802,2021-06-13,20:42:00,Evening,POINT (103.9391132 1.278408802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,359,16-04-22 21:21,103.696556,1.3907099719999998,2022-04-16,21:21:00,Evening,POINT (103.696556 1.3907099719999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,360,16-12-21 01:13,103.8342543,1.417901314,2021-12-16,01:13:00,Evening,POINT (103.8342543 1.417901314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,361,26-06-21 01:20,103.9374436,1.322806038,2021-06-26,01:20:00,Evening,POINT (103.9374436 1.322806038),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,362,07-06-21 20:41,103.86847790000002,1.429888895,2021-07-06,20:41:00,Evening,POINT (103.86847790000002 1.429888895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,363,07-04-22 05:28,103.8147657,1.360488723,2022-07-04,05:28:00,Evening,POINT (103.8147657 1.360488723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,364,11-02-22 13:57,103.831911,1.252909019,2022-11-02,13:57:00,Morning,POINT (103.831911 1.252909019),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,365,26-03-21 06:58,103.7218483,1.3986968730000002,2021-03-26,06:58:00,Morning,POINT (103.7218483 1.3986968730000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,366,03-04-21 10:50,103.7554723,1.280909743,2021-03-04,10:50:00,Morning,POINT (103.7554723 1.280909743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,367,25-01-22 05:02,103.7830402,1.278502848,2022-01-25,05:02:00,Evening,POINT (103.7830402 1.278502848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,368,24-10-21 07:12,103.88364140000002,1.361729744,2021-10-24,07:12:00,Morning,POINT (103.88364140000002 1.361729744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,369,16-02-21 06:04,103.889082,1.3919905959999999,2021-02-16,06:04:00,Morning,POINT (103.889082 1.3919905959999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,370,14-02-22 22:22,103.8622564,1.285419624,2022-02-14,22:22:00,Evening,POINT (103.8622564 1.285419624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,371,13-11-21 21:26,103.9359363,1.408092942,2021-11-13,21:26:00,Evening,POINT (103.9359363 1.408092942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,372,25-01-22 02:44,103.8592906,1.255734843,2022-01-25,02:44:00,Evening,POINT (103.8592906 1.255734843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,373,14-02-21 22:53,103.9125162,1.421444277,2021-02-14,22:53:00,Evening,POINT (103.9125162 1.421444277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,374,06-02-22 13:13,103.75521409999999,1.251473391,2022-06-02,13:13:00,Morning,POINT (103.75521409999999 1.251473391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,375,23-11-20 04:34,103.8514423,1.281274638,2020-11-23,04:34:00,Evening,POINT (103.8514423 1.281274638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,376,28-11-20 07:00,103.8221209,1.403034111,2020-11-28,07:00:00,Morning,POINT (103.8221209 1.403034111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,377,14-01-22 00:27,103.9549407,1.335883608,2022-01-14,00:27:00,Evening,POINT (103.9549407 1.335883608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,378,16-12-21 17:20,103.9435787,1.277239932,2021-12-16,17:20:00,Morning,POINT (103.9435787 1.277239932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,379,16-06-21 02:37,103.8664554,1.237343734,2021-06-16,02:37:00,Evening,POINT (103.8664554 1.237343734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,380,26-09-21 17:58,103.94558020000001,1.409241245,2021-09-26,17:58:00,Morning,POINT (103.94558020000001 1.409241245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,381,02-02-21 16:39,103.7400388,1.383650454,2021-02-02,16:39:00,Morning,POINT (103.7400388 1.383650454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,382,03-03-22 03:14,103.8874404,1.4356355669999998,2022-03-03,03:14:00,Evening,POINT (103.8874404 1.4356355669999998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,383,19-08-21 16:41,103.95970859999998,1.398964001,2021-08-19,16:41:00,Morning,POINT (103.95970859999998 1.398964001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,384,18-11-20 07:19,103.74076190000001,1.364031599,2020-11-18,07:19:00,Morning,POINT (103.74076190000001 1.364031599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,385,04-10-20 06:51,103.7812721,1.352184296,2020-04-10,06:51:00,Morning,POINT (103.7812721 1.352184296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,386,18-03-21 04:11,103.7509605,1.432412257,2021-03-18,04:11:00,Evening,POINT (103.7509605 1.432412257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,387,01-09-21 15:49,103.88503990000001,1.423781996,2021-01-09,15:49:00,Morning,POINT (103.88503990000001 1.423781996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,388,27-12-20 14:10,103.80193270000001,1.311575543,2020-12-27,14:10:00,Morning,POINT (103.80193270000001 1.311575543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,389,22-11-20 22:58,103.8200311,1.4248289180000002,2020-11-22,22:58:00,Evening,POINT (103.8200311 1.4248289180000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,390,23-10-20 14:09,103.8912109,1.361992349,2020-10-23,14:09:00,Morning,POINT (103.8912109 1.361992349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,391,03-01-21 20:17,103.8420612,1.287267766,2021-03-01,20:17:00,Evening,POINT (103.8420612 1.287267766),3358.0,Singapore,SG,51,,160051,,Chin Swee Road,,,,,,,residential,,,,concrete,,,15,,,,,1973,,172022209.0,0.0,-1.0,"{""building:colour"":""#efeae4"",""residential"":""HDB"",""roof:colour"":""#927b81"",""roof:material"":""concrete""}",way,,
391,392,10-10-21 06:51,103.8227787,1.3152941,2021-10-10,06:51:00,Morning,POINT (103.8227787 1.3152941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,393,08-06-21 03:05,103.8708139,1.317679558,2021-08-06,03:05:00,Evening,POINT (103.8708139 1.317679558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,394,13-11-20 08:54,103.87368640000001,1.338114464,2020-11-13,08:54:00,Morning,POINT (103.87368640000001 1.338114464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,395,13-12-20 06:28,103.9058801,1.370301789,2020-12-13,06:28:00,Morning,POINT (103.9058801 1.370301789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,396,19-12-20 01:54,103.8674193,1.3476527680000001,2020-12-19,01:54:00,Evening,POINT (103.8674193 1.3476527680000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,397,22-04-21 02:58,103.95246829999999,1.2547143809999999,2021-04-22,02:58:00,Evening,POINT (103.95246829999999 1.2547143809999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,398,25-04-21 13:27,103.7918123,1.3044118009999999,2021-04-25,13:27:00,Morning,POINT (103.7918123 1.3044118009999999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,399,14-02-22 16:31,103.9045683,1.268627422,2022-02-14,16:31:00,Morning,POINT (103.9045683 1.268627422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,400,06-10-20 18:41,103.77596190000001,1.349530396,2020-06-10,18:41:00,Evening,POINT (103.77596190000001 1.349530396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,401,18-04-21 04:59,103.81891159999999,1.3161194390000002,2021-04-18,04:59:00,Evening,POINT (103.81891159999999 1.3161194390000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,402,09-02-21 12:06,103.9406917,1.372103245,2021-09-02,12:06:00,Morning,POINT (103.9406917 1.372103245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,403,01-04-21 11:11,103.8037594,1.388648481,2021-01-04,11:11:00,Morning,POINT (103.8037594 1.388648481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,404,28-10-20 13:07,103.74657090000001,1.293544965,2020-10-28,13:07:00,Morning,POINT (103.74657090000001 1.293544965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,405,07-08-21 05:25,103.8013193,1.378689494,2021-07-08,05:25:00,Evening,POINT (103.8013193 1.378689494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,406,02-10-20 05:19,103.8901973,1.42961942,2020-02-10,05:19:00,Evening,POINT (103.8901973 1.42961942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,407,16-09-21 11:21,103.8573723,1.310175046,2021-09-16,11:21:00,Morning,POINT (103.8573723 1.310175046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,408,02-12-20 09:58,103.7491407,1.364298187,2020-02-12,09:58:00,Morning,POINT (103.7491407 1.364298187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,409,24-05-21 15:45,103.7330516,1.354958941,2021-05-24,15:45:00,Morning,POINT (103.7330516 1.354958941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,410,16-10-21 15:23,103.8349432,1.3852832730000002,2021-10-16,15:23:00,Morning,POINT (103.8349432 1.3852832730000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,411,11-02-22 23:38,103.9211114,1.365579452,2022-11-02,23:38:00,Evening,POINT (103.9211114 1.365579452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,412,11-12-20 21:45,103.875694,1.379919446,2020-11-12,21:45:00,Evening,POINT (103.875694 1.379919446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,413,17-03-22 23:51,103.7684665,1.236273839,2022-03-17,23:51:00,Evening,POINT (103.7684665 1.236273839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,414,07-05-21 12:56,103.9191615,1.238908121,2021-07-05,12:56:00,Morning,POINT (103.9191615 1.238908121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,415,09-12-21 06:46,103.824384,1.393511765,2021-09-12,06:46:00,Morning,POINT (103.824384 1.393511765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,416,29-01-22 00:51,103.749773,1.367716168,2022-01-29,00:51:00,Evening,POINT (103.749773 1.367716168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,417,25-12-21 18:36,103.75314449999999,1.268076827,2021-12-25,18:36:00,Evening,POINT (103.75314449999999 1.268076827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,418,13-11-21 04:28,103.93395240000001,1.263549505,2021-11-13,04:28:00,Evening,POINT (103.93395240000001 1.263549505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,419,17-02-22 04:17,103.8575503,1.236060306,2022-02-17,04:17:00,Evening,POINT (103.8575503 1.236060306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,420,01-01-22 16:33,103.9035767,1.325069475,2022-01-01,16:33:00,Morning,POINT (103.9035767 1.325069475),808.0,Singapore,SG,21,,400021,,Eunos Crescent,,,,,,,residential,,,12,,,,,,,,,,,103549855.0,0.0,-1.0,"{""residential"":""HDB""}",way,,
420,421,18-10-21 15:25,103.88098740000001,1.3512207530000002,2021-10-18,15:25:00,Morning,POINT (103.88098740000001 1.3512207530000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
